mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,Adele,Adele,United Kingdom,United Kingdom,pop; jazz; singer; soul; adult contemporary; blue-eyed soul; film soundtrack; pop and chart; pop soul; blue eyed soul; adele; alternative/indie rock; adult alternative pop/rock; english singer,soul; female vocalists; british; singer-songwriter; indie; pop; Adele; jazz; acoustic; female vocalist; UK; alternative; britpop; blues; indie pop; female; chillout; 00s; beautiful voice; rnb; Neo-Soul; folk; seen live; england; london; piano; Mellow; rock; Blue-Eyed Soul; english; Love; r&b; beautiful; smooth; jazz-soul; easy listening; Sandy Leah,2856839,128162302,FALSE
3798b104-01cb-484c-a3b0-56adc6399b80,Rage Against the Machine,Rage Against the Machine,United States,United States,political; rock; alternative rock; metal; american; alternative metal; rapcore; funk metal; rap metal; rap rock; rock and indie; best of; angry,rock; alternative rock; alternative; political; metal; rapcore; seen live; hard rock; alternative metal; crossover; rap metal; punk; funk metal; Rage Against The Machine; 90s; Nu Metal; american; funk; rap; hardcore; Hip-Hop; rap rock; Funk Rock; punk rock; heavy metal; indie; ratm; rap-metal; hip hop; Grunge; Fusion; Nu-metal; USA; rage; political rock; Progressive rock; los angeles; California; classic rock; Awesome; tom morello; favorites; Rap-Rock; angry,2843686,90599140,FALSE
0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,Death Cab for Cutie,Death Cab for Cutie,United States,United States,rock; american; usa; indie rock; indie; américain; indie pop; rock and indie; ben gibbard,indie; indie rock; alternative; seen live; rock; emo; indie pop; alternative rock; death cab for cutie; american; pop; Mellow; acoustic; favorites; chill; singer-songwriter; punk; Ben Gibbard; Love; death cab; chillout; washington; folk; electronic; 00s; USA; not emo; male vocalists; Favorite; seattle; beautiful; melancholy,2834516,167954728,FALSE
bc710bcf-8815-42cf-bad2-3f1d12246aeb,Nickelback,Nickelback,Canada,Canada,rock; alternative rock; death metal; canadian; hard rock; funk rock; electropop; post-grunge; pop rock; pop and chart; music_for_people_who_dislike_music,rock; alternative rock; hard rock; alternative; Canadian; post-grunge; nickelback; Grunge; seen live; metal; pop rock; Post Grunge; pop; male vocalists; alternative metal; canada; 90s; shit; classic rock; modern rock; 00s; punk; Officially Shit; indie; Nickleback,2832931,84126122,FALSE
596ffa74-3d08-44ef-b113-765d43d12738,Justin Timberlake,Justin Timberlake,United States,United States,pop; electropop; disco; dance-pop; boogie; pop and chart; r&b; contemporary r&b; synth funk,pop; rnb; dance; male vocalists; Hip-Hop; Justin Timberlake; seen live; soul; american; hip hop; r&b; sexy; 00s; electronic; r and b; rap; Justin; male vocalist; Guilty Pleasures; male; gay; urban; Timbaland; r'n'b; dance-pop; singer-songwriter; guilty pleasure; USA; funk; JT; hot; Love; favorites; rock; party; rhythm and blues,2821887,73976022,FALSE
ba0d6274-db14-4ef5-b28d-657ebde1a396,The Smashing Pumpkins,The Smashing Pumpkins,United States,,rock; electronic; alternative rock; progressive rock; industrial rock; shoegaze; ambient; 90s; american; grunge; hard rock; usa; indie rock; alternative; américain; symphonic rock; neo-psychedelia; dream pop; rock and indie; united states,alternative rock; rock; alternative; Grunge; 90s,2814837,126060288,FALSE
c485632c-b784-4ee9-8ea1-c5fb365681fc,MGMT,MGMT,United States,United States,rock; pop; american; usa; indie rock; producer; psychedelic rock; américain; indie pop; psychedelic pop; producteur; ingénieur du son; sound engineer; rock and indie,electronic; indie; psychedelic; alternative; indie pop; seen live; indie rock; synthpop; american; pop; rock; electronica; experimental; indietronica; electropop; Psychedelic Rock; Neo-Psychedelia; mgmt; psychedelic pop; electro; alternative rock; 00s; new york; dance; synth pop; male vocalists; USA; indie electronic; new rave; post-punk; Brooklyn; indie electro,2795384,97241721,FALSE
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,Johnny Cash,United States,United States,rock; folk; american; blues; singer-songwriter; rockabilly; country; americana; spoken word; contemporary folk; gospel; rock and roll; outlaw country; traditional country; favorite; death by diabetes; country gospel; cowboy; osteraker; johnny cash rock island,country; folk; singer-songwriter; classic rock; rock; americana; Alt-country; blues; Johnny Cash; american; rockabilly; acoustic; classic country; legend; 60s; male vocalists; indie; outlaw country; oldies; Rock and Roll; folk rock; 50s; gospel; classic; 70s; country rock; alternative; USA; guitar; 80s; Nashville; favorites; rock n roll; kickasstic; Recommended; cash; man in black; pay attention; Traditional Country,2795136,104272344,FALSE
b202beb7-99bd-47e7-8b72-195c8d72ebdd,Christina Aguilera,Christina Aguilera,United States,United States,rock; pop; soul; electropop; dance-pop; adult contemporary; pop and chart; teen pop; contemporary r&b,pop; female vocalists; soul; rnb; dance; Christina Aguilera; female; american; legend; rock; diva; female vocalist; sexy; seen live; r&b; singer-songwriter; 90s; jazz; 00s; Hip-Hop; Britney Spears; bitch; Officially Shit; electronic; beautiful; Shakira; pop rock; great voice; tranny; big voice; latin; XTina; Britney runner up; amazing; rhythm and blues; Love; overrated; whore; alternative; hot; USA; christina; electropop; hip hop; english; dance-pop; blues; shit; teen pop; aguilera; Guilty Pleasures; guilty pleasure; dance pop; Ballad; cunt; female vocal; bionic; r and b; Blonde; urban; grammy winner; your ears will bleed; FLOP; vocal; Crap; Favorite; all things annoying in the world put together into one stupid bitch; amazing voice; favorites; boring,2788515,128756438,FALSE
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,David Guetta,France,France,electronic; dance; house; seen live; electropop; eurodance; dance-pop; progressive house; electro house; french house; dance and electronica,House; dance; electronic; club; techno; french; seen live; David Guetta; electronica; electro; pop; dj; trance; electro house; french house; party; eurodance; club house; Progressive House; france; deep house; guetta; vocal house; Club Music; 00s; electropop; eletronic; chillout,2782756,88750979,FALSE
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,The Who,The Who,United Kingdom,United Kingdom,rock; british; uk; hard rock; britannique; art rock; classic rock; pop rock; british invasion; mod; english; rock opera; classic pop and rock; freakbeat,classic rock; rock; british; 60s; hard rock,2766960,73125398,FALSE
06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,Jimi Hendrix,United States,United States,rock; guitarist; american; 60s; hard rock; psychedelic rock; psychedelic; blues rock; jam band; classic rock; acid rock; guitar god; psychadelic; classic pop and rock; united states; jimi hendrix; death by overdose; gypsy sun; death by choking; death by sleeping pills; 27 club,classic rock; rock; blues; psychedelic; guitar; Psychedelic Rock; 60s; blues rock; hard rock; jimi hendrix; guitar virtuoso; american; Acid Rock; 70s; guitar god; alternative; legend; Guitar Hero; experimental; Progressive rock; singer-songwriter; blues-rock; Hendrix; classic; genius; woodstock; oldies; Guitar Gods; funk; USA; god; seattle; soul; indie; jimi; male vocalists; favorites; Rock and Roll; Awesome; alternative rock; metal,2726814,72120942,FALSE
516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,Fall Out Boy,United States,United States,rock; alternative rock; hardcore punk; acoustic rock; pop rock; pop punk; pop and chart; emo-pop; post-emo,pop punk; rock; emo; alternative; punk; seen live; punk rock; alternative rock; indie; Fall Out Boy; pop; pop rock; american; Pop-punk; indie rock; not emo; shit; hardcore; favorites; gay; screamo; male vocalists; Fueled by Ramen; Officially Shit; fob; Awesome; Crap; USA; chicago; Love; metal; emo punk; 00s; emocore; Pop-Rock; Favorite; punk pop; guilty pleasure; amazing; Illinois; dance; rapes my ears; wristslitters; overrated; Emo rock,2726290,146706443,FALSE
83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,Pearl Jam,United States,United States,rock; alternative rock; american; seattle; grunge; hard rock; acoustic rock; pop rock; rock and indie; immortality; twenty,Grunge; rock; alternative rock; alternative; 90s; seen live; hard rock; seattle; pearl jam; american; classic rock; eddie vedder; indie; Grunge Rock; USA; male vocalists; metal; seattle sound,2709816,144516707,FALSE
66c662b6-6e2f-4930-8610-912e24c63ed1,AC/DC,AC/DC,Australia,Australia,rock; heavy metal; metal; australian; band; hard rock; blues rock; glam rock; rock and roll; australia; blues-rock; classic pop and rock; australie; australien; best rock; rock & roll; want to listen; volts,hard rock; classic rock; rock; heavy metal; metal; australian; seen live; 80s; 70s; ACDC; blues rock; AC/DC; Rock and Roll; rock n roll; australia; alternative; rock'n'roll; 90s; guitar; blues; old school; classic,2691018,135355015,FALSE
8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,Depeche Mode,United Kingdom,United Kingdom,electronic; downtempo; synthpop; alternative rock; british; new wave; dark wave; uk; britannique; remix; electronica; synth-pop; producer; post punk; alternative dance; new romantic; english; synth pop; producteur; rock and indie; electronic rock; barrel,electronic; new wave; 80s; synthpop; synth pop; seen live; alternative; rock; british; electronica; Depeche Mode; pop; alternative rock; 90s; post-punk; darkwave; synth; industrial; new romantic; electro; dance; indie; UK; electropop; male vocalists; alternative dance; electronic rock; britpop; Gothic; dark; 80's; goth; 00s; english; classic rock; synth-pop; favorites; DM; ambient; synth rock; techno; dark wave; experimental,2685086,165330799,FALSE
8970d868-0723-483b-a75b-51088913d3d4,Moby,Moby,United States,United States,rock; electronic; downtempo; pop; ambient; rave; house; american; techno; electronica; producer; composer; lyricist; pop rock; trip hop; parolier; compositeur; producteur; dance and electronica; play,electronic; ambient; chillout; alternative; electronica; seen live; dance; pop; techno; rock; Moby; american; downtempo; House; trip-hop; trance; electro; experimental; chill; alternative rock; 90s; indie; instrumental; USA; lounge; 00s; relax; male vocalists,2663279,94156879,FALSE
72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,Bob Dylan,United States,United States,rock; folk; american; blues; singer-songwriter; country; folk rock; blues rock; country rock; 1980s; 1990s; 1970s; icon; 1960s; 2000s; pop rock; contemporary folk; classic pop and rock; rare; siple twist of fate; 1 13 165900 150 7672 22647 34612 48720 59280 74602 87545 95495 107182 131087 141522 153710; teater konsert; singer/songwriter; pop/rock; dylan bootleg series; pledging my time,folk; singer-songwriter; classic rock; folk rock; rock; seen live; blues; 60s; Bob Dylan; american; acoustic; 70s; country; folk-rock; political; blues rock; legend; oldies; male vocalists; indie; genius; classic; Dylan; americana; alternative; 80s; USA; poet; Great Lyricists; country rock; favorites; Minnesota; poetry; pop; political folk; harmonica; 90s; guitar; Protest; singer songwriter; 00s,2662912,154776081,FALSE
3414d446-735a-443c-931f-10634f57e5b9,Usher,Usher,United States,,soul; pop rap; hip hop rnb and dance hall; contemporary r&b,rnb; Hip-Hop; pop; soul; rap,2650020,39319140,FALSE
8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent,50 Cent,United States,United States,rap; hip-hop; hip hop; gangsta rap; pop rap; hip hop rnb and dance hall; gangster rap; hip-hop/rap; east coast hip hop; hardcore hip hop,rap; Hip-Hop; Gangsta Rap; hip hop; 50 Cent; Officially Shit; seen live; hiphop; Crap; G-Unit; pop; the worst thing ever to happen to music; american; new york; shit; gangsta; east coast rap; gay; rnb; East Coast; emo; male vocalists; ponyrape; dance; 50cent; Eminem; rock; USA; 50; terrible; hip-hop and rap; alternative; 00s; Aftermath; overrated; queens; stupid; g unit,2645222,39383493,FALSE
f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,The Kooks,The Kooks,United Kingdom,United Kingdom,indie rock; indie pop; pop rock; alternative dance; united kingdom; rock and indie,indie; indie rock; british; britpop; alternative,2643672,111420305,FALSE
847e8284-8582-4b0e-9c26-b042a4f49e57,Placebo,Placebo,United Kingdom,United Kingdom,rock; alternative rock; british; uk; britannique; indie rock; rock and indie; pop/rock,alternative rock; alternative; rock; seen live; indie; britpop; british; indie rock; Placebo; glam rock; 90s; electronic; UK; melancholic; glam; male vocalists; pop; Progressive rock; emo; post-punk; punk; Love; favorites; new wave; Britrock; 00s; neo-glam; english; metal; psychedelic; brit rock; electronica; Grunge,2642228,188389930,FALSE
0103c1cc-4a09-4a5d-a344-56ad99a77193,Avril Lavigne,Avril Lavigne,Canada,Canada,rock; pop; alternative rock; punk; punk rock; electropop; post-grunge; dance-pop; pop rock; pop punk; pop and chart; teen pop; pop/rock; teen punk; mall punk; bubblegum punk; 743219675026,pop; pop rock; rock; female vocalists; Canadian; punk; pop punk; alternative; avril lavigne; seen live; punk rock; female; alternative rock; singer-songwriter; female vocalist; Pop-Rock; Avril; 00s; emo; canada; teen pop; Pop-punk; indie; acoustic; Officially Shit; dance; sexy; guilty pleasure; shit; favorites; Brutal Death Metal; acoustic pop; Mellow; Crap; Sandy Leah; female artists; power pop; cute; Love; female vocals; english; black metal; folk; catchy; nsbm; female vocal; melancholy; post-grunge; sandy e junior; soft rock; diva; hot; Guilty Pleasures; electronic; punk pop; RAC; poprock; Acoustic Rock; depressive black metal; Orthodox Black Metal; national socialist black metal; Rock Against Communism; noise; Awesome; atmospheric black metal; hatecore; true metal; Post-Black Metal; blackgaze; Blackwave,2627363,115252437,FALSE
c234fa42-e6a6-443e-937e-2f4b073538a3,Chris Brown,Chris Brown,United States,United States,pop; dance; american; hip-hop; electropop; rnb; dance-pop; pop rap; electro house; hip hop rnb and dance hall; r&b; contemporary r&b; ya man ain't me (produced by the.mp3; wifebeater,rnb; Hip-Hop; Chris Brown; rap; hip hop; pop; r&b; male vocalists; dance; american; Woman beater; soul; r and b; urban; seen live; sexy; rhythm and blues; r'n'b; Love; chris; wife beater; electronic; 00s; Rihanna; male vocalist; r n b; party; douchebag; hot; asshole; Favorite; Officially Shit; hiphop; virginia; black music; r & b,2624857,47604118,TRUE
